TransactionNo,Items,Hour,Weekday,Date/Time,Day Part,Day Type
5452,Scone,15,Friday,1/27/2017 15:52,Afternoon,Weekday
5452,Juice,15,Friday,1/27/2017 15:52,Afternoon,Weekday
5452,Bread,15,Friday,1/27/2017 15:52,Afternoon,Weekday
5453,Cake,16,Friday,1/27/2017 16:14,Afternoon,Weekday
5453,Hot chocolate,16,Friday,1/27/2017 16:14,Afternoon,Weekday
5453,Tea,16,Friday,1/27/2017 16:14,Afternoon,Weekday
5454,Tea,16,Friday,1/27/2017 16:18,Afternoon,Weekday
5454,Tea,16,Friday,1/27/2017 16:18,Afternoon,Weekday
5454,Soup,16,Friday,1/27/2017 16:18,Afternoon,Weekday
5454,Bakewell,16,Friday,1/27/2017 16:18,Afternoon,Weekday
5455,Coffee,16,Friday,1/27/2017 16:38,Afternoon,Weekday
5455,Coffee,16,Friday,1/27/2017 16:38,Afternoon,Weekday
5455,Coffee,16,Friday,1/27/2017 16:38,Afternoon,Weekday
5455,Bread,16,Friday,1/27/2017 16:38,Afternoon,Weekday
5455,Bakewell,16,Friday,1/27/2017 16:38,Afternoon,Weekday
5455,Brownie,16,Friday,1/27/2017 16:38,Afternoon,Weekday
5455,Cookies,16,Friday,1/27/2017 16:38,Afternoon,Weekday
5455,Cake,16,Friday,1/27/2017 16:38,Afternoon,Weekday
5456,Cake,16,Friday,1/27/2017 16:39,Afternoon,Weekday
5456,Coffee,16,Friday,1/27/2017 16:39,Afternoon,Weekday
5457,Coffee,16,Friday,1/27/2017 16:43,Afternoon,Weekday
5457,Cookies,16,Friday,1/27/2017 16:43,Afternoon,Weekday
5457,Cake,16,Friday,1/27/2017 16:43,Afternoon,Weekday
5458,Tea,17,Friday,1/27/2017 17:03,Evening,Weekday
5458,Cookies,17,Friday,1/27/2017 17:03,Evening,Weekday
5458,Coffee,17,Friday,1/27/2017 17:03,Evening,Weekday
5459,Coffee,20,Friday,1/27/2017 20:20,Evening,Weekday
5460,Pastry,8,Saturday,1/28/2017 8:52,Morning,Weekend
5460,Medialuna,8,Saturday,1/28/2017 8:52,Morning,Weekend
5460,Coffee,8,Saturday,1/28/2017 8:52,Morning,Weekend
5460,Juice,8,Saturday,1/28/2017 8:52,Morning,Weekend
5460,Farm House,8,Saturday,1/28/2017 8:52,Morning,Weekend
5460,Brownie,8,Saturday,1/28/2017 8:52,Morning,Weekend
5461,Bread,8,Saturday,1/28/2017 8:57,Morning,Weekend
5462,Coffee,9,Saturday,1/28/2017 9:01,Morning,Weekend
5462,Bread,9,Saturday,1/28/2017 9:01,Morning,Weekend
5462,Pastry,9,Saturday,1/28/2017 9:01,Morning,Weekend
5462,Alfajores,9,Saturday,1/28/2017 9:01,Morning,Weekend
5463,Scone,9,Saturday,1/28/2017 9:19,Morning,Weekend
5464,Scone,9,Saturday,1/28/2017 9:20,Morning,Weekend
5464,Pastry,9,Saturday,1/28/2017 9:20,Morning,Weekend
5465,Pastry,9,Saturday,1/28/2017 9:22,Morning,Weekend
5465,Coffee,9,Saturday,1/28/2017 9:22,Morning,Weekend
5465,Coffee,9,Saturday,1/28/2017 9:22,Morning,Weekend
5466,Bread,9,Saturday,1/28/2017 9:26,Morning,Weekend
5466,Eggs,9,Saturday,1/28/2017 9:26,Morning,Weekend
5467,Coffee,9,Saturday,1/28/2017 9:37,Morning,Weekend
5467,Toast,9,Saturday,1/28/2017 9:37,Morning,Weekend
5468,Tea,9,Saturday,1/28/2017 9:40,Morning,Weekend
5469,Bread,9,Saturday,1/28/2017 9:42,Morning,Weekend
5469,Baguette,9,Saturday,1/28/2017 9:42,Morning,Weekend
5470,Farm House,9,Saturday,1/28/2017 9:43,Morning,Weekend
5471,Bread,9,Saturday,1/28/2017 9:44,Morning,Weekend
5471,Medialuna,9,Saturday,1/28/2017 9:44,Morning,Weekend
5472,Farm House,9,Saturday,1/28/2017 9:47,Morning,Weekend
5472,Baguette,9,Saturday,1/28/2017 9:47,Morning,Weekend
5473,The Nomad,9,Saturday,1/28/2017 9:48,Morning,Weekend
5473,Tea,9,Saturday,1/28/2017 9:48,Morning,Weekend
5473,Coffee,9,Saturday,1/28/2017 9:48,Morning,Weekend
5474,Coffee,9,Saturday,1/28/2017 9:54,Morning,Weekend
5474,Bakewell,9,Saturday,1/28/2017 9:54,Morning,Weekend
5474,Pastry,9,Saturday,1/28/2017 9:54,Morning,Weekend
5474,Juice,9,Saturday,1/28/2017 9:54,Morning,Weekend
5474,Hot chocolate,9,Saturday,1/28/2017 9:54,Morning,Weekend
5475,Baguette,9,Saturday,1/28/2017 9:55,Morning,Weekend
5475,Coffee,9,Saturday,1/28/2017 9:55,Morning,Weekend
5475,Bakewell,9,Saturday,1/28/2017 9:55,Morning,Weekend
5476,Bread,10,Saturday,1/28/2017 10:10,Morning,Weekend
5477,Coffee,10,Saturday,1/28/2017 10:10,Morning,Weekend
5478,Coffee,10,Saturday,1/28/2017 10:12,Morning,Weekend
5478,Coffee,10,Saturday,1/28/2017 10:12,Morning,Weekend
5478,Coffee,10,Saturday,1/28/2017 10:12,Morning,Weekend
5478,Pastry,10,Saturday,1/28/2017 10:12,Morning,Weekend
5479,Coffee,10,Saturday,1/28/2017 10:19,Morning,Weekend
5479,Coffee,10,Saturday,1/28/2017 10:19,Morning,Weekend
5479,Hot chocolate,10,Saturday,1/28/2017 10:19,Morning,Weekend
5479,Muffin,10,Saturday,1/28/2017 10:19,Morning,Weekend
5480,Scandinavian,10,Saturday,1/28/2017 10:21,Morning,Weekend
5481,Toast,10,Saturday,1/28/2017 10:23,Morning,Weekend
5481,Tea,10,Saturday,1/28/2017 10:23,Morning,Weekend
5481,Coffee,10,Saturday,1/28/2017 10:23,Morning,Weekend
5482,Bread,10,Saturday,1/28/2017 10:26,Morning,Weekend
5483,Bread,10,Saturday,1/28/2017 10:31,Morning,Weekend
5484,Bread,10,Saturday,1/28/2017 10:32,Morning,Weekend
5484,Medialuna,10,Saturday,1/28/2017 10:32,Morning,Weekend
5485,Coffee,10,Saturday,1/28/2017 10:37,Morning,Weekend
5485,Tea,10,Saturday,1/28/2017 10:37,Morning,Weekend
5486,Coffee,10,Saturday,1/28/2017 10:38,Morning,Weekend
5486,Cookies,10,Saturday,1/28/2017 10:38,Morning,Weekend
5487,Frittata,10,Saturday,1/28/2017 10:44,Morning,Weekend
5487,Pastry,10,Saturday,1/28/2017 10:44,Morning,Weekend
5487,Vegan mincepie,10,Saturday,1/28/2017 10:44,Morning,Weekend
5488,Bread,10,Saturday,1/28/2017 10:50,Morning,Weekend
5489,Coffee,10,Saturday,1/28/2017 10:52,Morning,Weekend
5489,Muffin,10,Saturday,1/28/2017 10:52,Morning,Weekend
5490,Medialuna,10,Saturday,1/28/2017 10:53,Morning,Weekend
5491,Cake,10,Saturday,1/28/2017 10:55,Morning,Weekend
5492,Coffee,11,Saturday,1/28/2017 11:00,Morning,Weekend
5492,Brownie,11,Saturday,1/28/2017 11:00,Morning,Weekend
5492,Bread,11,Saturday,1/28/2017 11:00,Morning,Weekend
5492,Frittata,11,Saturday,1/28/2017 11:00,Morning,Weekend
5492,Juice,11,Saturday,1/28/2017 11:00,Morning,Weekend
5492,Smoothies,11,Saturday,1/28/2017 11:00,Morning,Weekend
5492,Scone,11,Saturday,1/28/2017 11:00,Morning,Weekend
5493,Bread,11,Saturday,1/28/2017 11:02,Morning,Weekend
5493,Coffee,11,Saturday,1/28/2017 11:02,Morning,Weekend
5493,Bakewell,11,Saturday,1/28/2017 11:02,Morning,Weekend
5494,Coffee,11,Saturday,1/28/2017 11:04,Morning,Weekend
5494,Coffee,11,Saturday,1/28/2017 11:04,Morning,Weekend
5495,Bread,11,Saturday,1/28/2017 11:06,Morning,Weekend
5495,Focaccia,11,Saturday,1/28/2017 11:06,Morning,Weekend
5496,The Nomad,11,Saturday,1/28/2017 11:08,Morning,Weekend
5496,Tea,11,Saturday,1/28/2017 11:08,Morning,Weekend
5496,Coffee,11,Saturday,1/28/2017 11:08,Morning,Weekend
5497,Bread,11,Saturday,1/28/2017 11:09,Morning,Weekend
5498,Bread,11,Saturday,1/28/2017 11:11,Morning,Weekend
5498,Baguette,11,Saturday,1/28/2017 11:11,Morning,Weekend
5499,Bread,11,Saturday,1/28/2017 11:12,Morning,Weekend
5500,Tea,11,Saturday,1/28/2017 11:13,Morning,Weekend
5501,Coffee,11,Saturday,1/28/2017 11:21,Morning,Weekend
5501,Coffee,11,Saturday,1/28/2017 11:21,Morning,Weekend
5501,Medialuna,11,Saturday,1/28/2017 11:21,Morning,Weekend
5502,Juice,11,Saturday,1/28/2017 11:22,Morning,Weekend
5503,Coffee,11,Saturday,1/28/2017 11:23,Morning,Weekend
5503,Hot chocolate,11,Saturday,1/28/2017 11:23,Morning,Weekend
5503,Brownie,11,Saturday,1/28/2017 11:23,Morning,Weekend
5504,Coffee,11,Saturday,1/28/2017 11:24,Morning,Weekend
5504,Coffee,11,Saturday,1/28/2017 11:24,Morning,Weekend
5504,Medialuna,11,Saturday,1/28/2017 11:24,Morning,Weekend
5505,Coffee,11,Saturday,1/28/2017 11:29,Morning,Weekend
5506,Brownie,11,Saturday,1/28/2017 11:32,Morning,Weekend
5506,Bread,11,Saturday,1/28/2017 11:32,Morning,Weekend
5507,Coffee,11,Saturday,1/28/2017 11:43,Morning,Weekend
5507,Scone,11,Saturday,1/28/2017 11:43,Morning,Weekend
5508,Tea,11,Saturday,1/28/2017 11:48,Morning,Weekend
5508,Hot chocolate,11,Saturday,1/28/2017 11:48,Morning,Weekend
5508,Scone,11,Saturday,1/28/2017 11:48,Morning,Weekend
5509,Salad,11,Saturday,1/28/2017 11:49,Morning,Weekend
5509,Extra Salami or Feta,11,Saturday,1/28/2017 11:49,Morning,Weekend
5509,Sandwich,11,Saturday,1/28/2017 11:49,Morning,Weekend
5509,Coffee,11,Saturday,1/28/2017 11:49,Morning,Weekend
5510,Cake,11,Saturday,1/28/2017 11:50,Morning,Weekend
5510,Jam,11,Saturday,1/28/2017 11:50,Morning,Weekend
5511,Hot chocolate,11,Saturday,1/28/2017 11:52,Morning,Weekend
5511,Bread,11,Saturday,1/28/2017 11:52,Morning,Weekend
5511,Brownie,11,Saturday,1/28/2017 11:52,Morning,Weekend
5511,Scone,11,Saturday,1/28/2017 11:52,Morning,Weekend
5512,Bakewell,11,Saturday,1/28/2017 11:55,Morning,Weekend
5512,Cake,11,Saturday,1/28/2017 11:55,Morning,Weekend
5512,Bread,11,Saturday,1/28/2017 11:55,Morning,Weekend
5513,Coffee,11,Saturday,1/28/2017 11:57,Morning,Weekend
5513,Bread,11,Saturday,1/28/2017 11:57,Morning,Weekend
5513,Muffin,11,Saturday,1/28/2017 11:57,Morning,Weekend
5513,Cake,11,Saturday,1/28/2017 11:57,Morning,Weekend
5514,Scone,11,Saturday,1/28/2017 11:58,Morning,Weekend
5514,Hot chocolate,11,Saturday,1/28/2017 11:58,Morning,Weekend
5515,Bread,11,Saturday,1/28/2017 11:59,Morning,Weekend
5515,Jam,11,Saturday,1/28/2017 11:59,Morning,Weekend
5515,Scone,11,Saturday,1/28/2017 11:59,Morning,Weekend
5516,Hot chocolate,12,Saturday,1/28/2017 12:00,Afternoon,Weekend
5516,Scone,12,Saturday,1/28/2017 12:00,Afternoon,Weekend
5517,Scandinavian,12,Saturday,1/28/2017 12:01,Afternoon,Weekend
5518,Coffee,12,Saturday,1/28/2017 12:04,Afternoon,Weekend
5519,Bread,12,Saturday,1/28/2017 12:12,Afternoon,Weekend
5519,Coffee,12,Saturday,1/28/2017 12:12,Afternoon,Weekend
5520,Coffee,12,Saturday,1/28/2017 12:20,Afternoon,Weekend
5520,Bread,12,Saturday,1/28/2017 12:20,Afternoon,Weekend
5520,Frittata,12,Saturday,1/28/2017 12:20,Afternoon,Weekend
5521,Bread,12,Saturday,1/28/2017 12:22,Afternoon,Weekend
5521,Focaccia,12,Saturday,1/28/2017 12:22,Afternoon,Weekend
5522,Bread,12,Saturday,1/28/2017 12:26,Afternoon,Weekend
5522,Gingerbread syrup,12,Saturday,1/28/2017 12:26,Afternoon,Weekend
5523,Coffee,12,Saturday,1/28/2017 12:27,Afternoon,Weekend
5523,Bread,12,Saturday,1/28/2017 12:27,Afternoon,Weekend
5524,Bread,12,Saturday,1/28/2017 12:30,Afternoon,Weekend
5525,Bread,12,Saturday,1/28/2017 12:37,Afternoon,Weekend
5525,Tea,12,Saturday,1/28/2017 12:37,Afternoon,Weekend
5526,Bread,12,Saturday,1/28/2017 12:40,Afternoon,Weekend
5527,Spanish Brunch,12,Saturday,1/28/2017 12:50,Afternoon,Weekend
5527,Toast,12,Saturday,1/28/2017 12:50,Afternoon,Weekend
5527,Juice,12,Saturday,1/28/2017 12:50,Afternoon,Weekend
5527,Coffee,12,Saturday,1/28/2017 12:50,Afternoon,Weekend
5528,Bread,13,Saturday,1/28/2017 13:05,Afternoon,Weekend
5528,Focaccia,13,Saturday,1/28/2017 13:05,Afternoon,Weekend
5529,Coffee,13,Saturday,1/28/2017 13:16,Afternoon,Weekend
5529,Bread,13,Saturday,1/28/2017 13:16,Afternoon,Weekend
5529,Frittata,13,Saturday,1/28/2017 13:16,Afternoon,Weekend
5529,Salad,13,Saturday,1/28/2017 13:16,Afternoon,Weekend
5529,Sandwich,13,Saturday,1/28/2017 13:16,Afternoon,Weekend
5530,Coffee,13,Saturday,1/28/2017 13:19,Afternoon,Weekend
5531,Brownie,13,Saturday,1/28/2017 13:20,Afternoon,Weekend
5531,Tea,13,Saturday,1/28/2017 13:20,Afternoon,Weekend
5532,Sandwich,13,Saturday,1/28/2017 13:22,Afternoon,Weekend
5533,Bread,13,Saturday,1/28/2017 13:31,Afternoon,Weekend
5534,Chicken Stew,13,Saturday,1/28/2017 13:34,Afternoon,Weekend
5534,Sandwich,13,Saturday,1/28/2017 13:34,Afternoon,Weekend
5534,Sandwich,13,Saturday,1/28/2017 13:34,Afternoon,Weekend
5534,Tea,13,Saturday,1/28/2017 13:34,Afternoon,Weekend
5534,Bread,13,Saturday,1/28/2017 13:34,Afternoon,Weekend
5535,Soup,13,Saturday,1/28/2017 13:35,Afternoon,Weekend
5535,Sandwich,13,Saturday,1/28/2017 13:35,Afternoon,Weekend
5535,Coffee,13,Saturday,1/28/2017 13:35,Afternoon,Weekend
5536,Tea,13,Saturday,1/28/2017 13:37,Afternoon,Weekend
5536,Bread,13,Saturday,1/28/2017 13:37,Afternoon,Weekend
5537,Bread,13,Saturday,1/28/2017 13:42,Afternoon,Weekend
5538,Bread,13,Saturday,1/28/2017 13:51,Afternoon,Weekend
5539,Valentine's card,13,Saturday,1/28/2017 13:53,Afternoon,Weekend
5540,Coffee,14,Saturday,1/28/2017 14:06,Afternoon,Weekend
5540,Coffee,14,Saturday,1/28/2017 14:06,Afternoon,Weekend
5541,Scandinavian,14,Saturday,1/28/2017 14:20,Afternoon,Weekend
5541,Cake,14,Saturday,1/28/2017 14:20,Afternoon,Weekend
5542,Focaccia,14,Saturday,1/28/2017 14:22,Afternoon,Weekend
5543,Scandinavian,14,Saturday,1/28/2017 14:23,Afternoon,Weekend
5543,Bread,14,Saturday,1/28/2017 14:23,Afternoon,Weekend
5543,Jam,14,Saturday,1/28/2017 14:23,Afternoon,Weekend
5543,Salad,14,Saturday,1/28/2017 14:23,Afternoon,Weekend
5543,Extra Salami or Feta,14,Saturday,1/28/2017 14:23,Afternoon,Weekend
5543,Frittata,14,Saturday,1/28/2017 14:23,Afternoon,Weekend
5543,Mineral water,14,Saturday,1/28/2017 14:23,Afternoon,Weekend
5544,Hot chocolate,14,Saturday,1/28/2017 14:27,Afternoon,Weekend
5545,Cake,14,Saturday,1/28/2017 14:45,Afternoon,Weekend
5545,Coke,14,Saturday,1/28/2017 14:45,Afternoon,Weekend
5546,Scone,14,Saturday,1/28/2017 14:52,Afternoon,Weekend
5546,Tea,14,Saturday,1/28/2017 14:52,Afternoon,Weekend
5547,Tea,14,Saturday,1/28/2017 14:58,Afternoon,Weekend
5547,Tea,14,Saturday,1/28/2017 14:58,Afternoon,Weekend
5548,Cake,15,Saturday,1/28/2017 15:07,Afternoon,Weekend
5548,Brownie,15,Saturday,1/28/2017 15:07,Afternoon,Weekend
5549,Brownie,15,Saturday,1/28/2017 15:08,Afternoon,Weekend
5550,Coffee,15,Saturday,1/28/2017 15:10,Afternoon,Weekend
5551,Bread,15,Saturday,1/28/2017 15:15,Afternoon,Weekend
5552,Bread,15,Saturday,1/28/2017 15:16,Afternoon,Weekend
5552,Coffee,15,Saturday,1/28/2017 15:16,Afternoon,Weekend
5553,Coffee,15,Saturday,1/28/2017 15:16,Afternoon,Weekend
5553,Tea,15,Saturday,1/28/2017 15:16,Afternoon,Weekend
5553,Scone,15,Saturday,1/28/2017 15:16,Afternoon,Weekend
5554,Coffee,15,Saturday,1/28/2017 15:19,Afternoon,Weekend
5554,Coffee,15,Saturday,1/28/2017 15:19,Afternoon,Weekend
5555,Coffee,15,Saturday,1/28/2017 15:30,Afternoon,Weekend
5556,Tea,15,Saturday,1/28/2017 15:32,Afternoon,Weekend
5556,Muffin,15,Saturday,1/28/2017 15:32,Afternoon,Weekend
5557,Hot chocolate,15,Saturday,1/28/2017 15:43,Afternoon,Weekend
5557,Tea,15,Saturday,1/28/2017 15:43,Afternoon,Weekend
5557,Medialuna,15,Saturday,1/28/2017 15:43,Afternoon,Weekend
5558,Coffee,15,Saturday,1/28/2017 15:49,Afternoon,Weekend
5558,Hot chocolate,15,Saturday,1/28/2017 15:49,Afternoon,Weekend
5558,Bread,15,Saturday,1/28/2017 15:49,Afternoon,Weekend
5559,Bread,15,Saturday,1/28/2017 15:59,Afternoon,Weekend
5560,Coffee,16,Saturday,1/28/2017 16:00,Afternoon,Weekend
5560,Coffee,16,Saturday,1/28/2017 16:00,Afternoon,Weekend
5560,Tea,16,Saturday,1/28/2017 16:00,Afternoon,Weekend
5560,Bread,16,Saturday,1/28/2017 16:00,Afternoon,Weekend
5561,Coffee,16,Saturday,1/28/2017 16:02,Afternoon,Weekend
5561,Tea,16,Saturday,1/28/2017 16:02,Afternoon,Weekend
5562,Coffee,16,Saturday,1/28/2017 16:05,Afternoon,Weekend
5562,Coffee,16,Saturday,1/28/2017 16:05,Afternoon,Weekend
5562,Tea,16,Saturday,1/28/2017 16:05,Afternoon,Weekend
5562,Juice,16,Saturday,1/28/2017 16:05,Afternoon,Weekend
5562,Cake,16,Saturday,1/28/2017 16:05,Afternoon,Weekend
5562,Bakewell,16,Saturday,1/28/2017 16:05,Afternoon,Weekend
5562,Cookies,16,Saturday,1/28/2017 16:05,Afternoon,Weekend
5562,Sandwich,16,Saturday,1/28/2017 16:05,Afternoon,Weekend
5564,Coffee,16,Saturday,1/28/2017 16:41,Afternoon,Weekend
5565,Coffee,16,Saturday,1/28/2017 16:49,Afternoon,Weekend
5566,Bread,8,Sunday,1/29/2017 8:57,Morning,Weekend
5566,Pastry,8,Sunday,1/29/2017 8:57,Morning,Weekend
5567,Baguette,9,Sunday,1/29/2017 9:22,Morning,Weekend
5567,Brownie,9,Sunday,1/29/2017 9:22,Morning,Weekend
5568,Bread,9,Sunday,1/29/2017 9:28,Morning,Weekend
5569,Cookies,9,Sunday,1/29/2017 9:43,Morning,Weekend
5569,Coffee,9,Sunday,1/29/2017 9:43,Morning,Weekend
5569,Pastry,9,Sunday,1/29/2017 9:43,Morning,Weekend
5569,Cookies,9,Sunday,1/29/2017 9:43,Morning,Weekend
5570,Coffee,9,Sunday,1/29/2017 9:58,Morning,Weekend
5571,Coffee,10,Sunday,1/29/2017 10:13,Morning,Weekend
5571,Hot chocolate,10,Sunday,1/29/2017 10:13,Morning,Weekend
5571,Bread,10,Sunday,1/29/2017 10:13,Morning,Weekend
5572,Coffee,10,Sunday,1/29/2017 10:18,Morning,Weekend
5573,Coffee,10,Sunday,1/29/2017 10:35,Morning,Weekend
5573,Pastry,10,Sunday,1/29/2017 10:35,Morning,Weekend
5573,Coffee,10,Sunday,1/29/2017 10:35,Morning,Weekend
5574,Tea,10,Sunday,1/29/2017 10:52,Morning,Weekend
5575,Coffee,10,Sunday,1/29/2017 10:56,Morning,Weekend
5576,Pastry,11,Sunday,1/29/2017 11:02,Morning,Weekend
5576,Muffin,11,Sunday,1/29/2017 11:02,Morning,Weekend
5577,Coffee,11,Sunday,1/29/2017 11:14,Morning,Weekend
5577,Tea,11,Sunday,1/29/2017 11:14,Morning,Weekend
5577,Soup,11,Sunday,1/29/2017 11:14,Morning,Weekend
5578,Cookies,11,Sunday,1/29/2017 11:17,Morning,Weekend
5578,Brownie,11,Sunday,1/29/2017 11:17,Morning,Weekend
5579,Baguette,11,Sunday,1/29/2017 11:20,Morning,Weekend
5580,Baguette,11,Sunday,1/29/2017 11:21,Morning,Weekend
5581,Farm House,11,Sunday,1/29/2017 11:22,Morning,Weekend
5582,Coffee,11,Sunday,1/29/2017 11:25,Morning,Weekend
5583,Coffee,11,Sunday,1/29/2017 11:34,Morning,Weekend
5583,Coffee,11,Sunday,1/29/2017 11:34,Morning,Weekend
5583,Medialuna,11,Sunday,1/29/2017 11:34,Morning,Weekend
5583,Cookies,11,Sunday,1/29/2017 11:34,Morning,Weekend
5584,Farm House,11,Sunday,1/29/2017 11:40,Morning,Weekend
5585,Coffee,11,Sunday,1/29/2017 11:42,Morning,Weekend
5585,Granola,11,Sunday,1/29/2017 11:42,Morning,Weekend
5585,Bread,11,Sunday,1/29/2017 11:42,Morning,Weekend
5586,Coffee,11,Sunday,1/29/2017 11:45,Morning,Weekend
5586,Spanish Brunch,11,Sunday,1/29/2017 11:45,Morning,Weekend
5587,Cake,11,Sunday,1/29/2017 11:51,Morning,Weekend
5587,Bread,11,Sunday,1/29/2017 11:51,Morning,Weekend
5587,Baguette,11,Sunday,1/29/2017 11:51,Morning,Weekend
5588,The Nomad,11,Sunday,1/29/2017 11:59,Morning,Weekend
5588,Coffee,11,Sunday,1/29/2017 11:59,Morning,Weekend
5588,Farm House,11,Sunday,1/29/2017 11:59,Morning,Weekend
5588,Coffee,11,Sunday,1/29/2017 11:59,Morning,Weekend
5589,Bread,12,Sunday,1/29/2017 12:00,Afternoon,Weekend
5589,Bread,12,Sunday,1/29/2017 12:00,Afternoon,Weekend
5590,Juice,12,Sunday,1/29/2017 12:06,Afternoon,Weekend
5591,Spanish Brunch,12,Sunday,1/29/2017 12:12,Afternoon,Weekend
5591,Extra Salami or Feta,12,Sunday,1/29/2017 12:12,Afternoon,Weekend
5591,Coffee,12,Sunday,1/29/2017 12:12,Afternoon,Weekend
5592,Bread,12,Sunday,1/29/2017 12:21,Afternoon,Weekend
5592,Granola,12,Sunday,1/29/2017 12:21,Afternoon,Weekend
5592,Pastry,12,Sunday,1/29/2017 12:21,Afternoon,Weekend
5593,Bread,12,Sunday,1/29/2017 12:22,Afternoon,Weekend
5593,Coffee,12,Sunday,1/29/2017 12:22,Afternoon,Weekend
5593,Pastry,12,Sunday,1/29/2017 12:22,Afternoon,Weekend
5594,Bread,12,Sunday,1/29/2017 12:27,Afternoon,Weekend
5594,Bread,12,Sunday,1/29/2017 12:27,Afternoon,Weekend
5595,Brownie,12,Sunday,1/29/2017 12:35,Afternoon,Weekend
5596,Spanish Brunch,12,Sunday,1/29/2017 12:39,Afternoon,Weekend
5596,Coffee,12,Sunday,1/29/2017 12:39,Afternoon,Weekend
5596,Smoothies,12,Sunday,1/29/2017 12:39,Afternoon,Weekend
5597,Bread,12,Sunday,1/29/2017 12:48,Afternoon,Weekend
5597,Coffee,12,Sunday,1/29/2017 12:48,Afternoon,Weekend
5597,Pastry,12,Sunday,1/29/2017 12:48,Afternoon,Weekend
5597,Scone,12,Sunday,1/29/2017 12:48,Afternoon,Weekend
5598,Hot chocolate,12,Sunday,1/29/2017 12:54,Afternoon,Weekend
5598,Coffee,12,Sunday,1/29/2017 12:54,Afternoon,Weekend
5598,Sandwich,12,Sunday,1/29/2017 12:54,Afternoon,Weekend
5598,Toast,12,Sunday,1/29/2017 12:54,Afternoon,Weekend
5598,Cake,12,Sunday,1/29/2017 12:54,Afternoon,Weekend
5599,Bread,12,Sunday,1/29/2017 12:57,Afternoon,Weekend
5600,Pastry,12,Sunday,1/29/2017 12:59,Afternoon,Weekend
5600,Coffee,12,Sunday,1/29/2017 12:59,Afternoon,Weekend
5600,Coffee,12,Sunday,1/29/2017 12:59,Afternoon,Weekend
5600,Bread,12,Sunday,1/29/2017 12:59,Afternoon,Weekend
5601,Hot chocolate,13,Sunday,1/29/2017 13:24,Afternoon,Weekend
5601,Tea,13,Sunday,1/29/2017 13:24,Afternoon,Weekend
5601,Alfajores,13,Sunday,1/29/2017 13:24,Afternoon,Weekend
5601,Medialuna,13,Sunday,1/29/2017 13:24,Afternoon,Weekend
5601,Medialuna,13,Sunday,1/29/2017 13:24,Afternoon,Weekend
5603,Tea,13,Sunday,1/29/2017 13:54,Afternoon,Weekend
5603,Bread,13,Sunday,1/29/2017 13:54,Afternoon,Weekend
5604,Sandwich,13,Sunday,1/29/2017 13:58,Afternoon,Weekend
5604,Juice,13,Sunday,1/29/2017 13:58,Afternoon,Weekend
5604,Truffles,13,Sunday,1/29/2017 13:58,Afternoon,Weekend
5604,Coffee,13,Sunday,1/29/2017 13:58,Afternoon,Weekend
5604,Medialuna,13,Sunday,1/29/2017 13:58,Afternoon,Weekend
5604,Scone,13,Sunday,1/29/2017 13:58,Afternoon,Weekend
5605,Bread,13,Sunday,1/29/2017 13:59,Afternoon,Weekend
5605,Coffee,13,Sunday,1/29/2017 13:59,Afternoon,Weekend
5605,Sandwich,13,Sunday,1/29/2017 13:59,Afternoon,Weekend
5605,Medialuna,13,Sunday,1/29/2017 13:59,Afternoon,Weekend
5606,Coffee,14,Sunday,1/29/2017 14:12,Afternoon,Weekend
5606,Bread,14,Sunday,1/29/2017 14:12,Afternoon,Weekend
5606,Pastry,14,Sunday,1/29/2017 14:12,Afternoon,Weekend
5606,Frittata,14,Sunday,1/29/2017 14:12,Afternoon,Weekend
5607,Frittata,14,Sunday,1/29/2017 14:13,Afternoon,Weekend
5607,Bread,14,Sunday,1/29/2017 14:13,Afternoon,Weekend
5608,Coffee,14,Sunday,1/29/2017 14:17,Afternoon,Weekend
5608,Soup,14,Sunday,1/29/2017 14:17,Afternoon,Weekend
5608,Sandwich,14,Sunday,1/29/2017 14:17,Afternoon,Weekend
5609,Coffee,14,Sunday,1/29/2017 14:22,Afternoon,Weekend
5609,Sandwich,14,Sunday,1/29/2017 14:22,Afternoon,Weekend
5609,Salad,14,Sunday,1/29/2017 14:22,Afternoon,Weekend
5610,Salad,14,Sunday,1/29/2017 14:50,Afternoon,Weekend
5611,Bread,14,Sunday,1/29/2017 14:54,Afternoon,Weekend
5612,Fudge,14,Sunday,1/29/2017 14:56,Afternoon,Weekend
5612,Jam,14,Sunday,1/29/2017 14:56,Afternoon,Weekend
5613,Tea,15,Sunday,1/29/2017 15:03,Afternoon,Weekend
5613,Hot chocolate,15,Sunday,1/29/2017 15:03,Afternoon,Weekend
5613,Cake,15,Sunday,1/29/2017 15:03,Afternoon,Weekend
5613,Medialuna,15,Sunday,1/29/2017 15:03,Afternoon,Weekend
5613,Medialuna,15,Sunday,1/29/2017 15:03,Afternoon,Weekend
5614,Bakewell,15,Sunday,1/29/2017 15:04,Afternoon,Weekend
5614,Hot chocolate,15,Sunday,1/29/2017 15:04,Afternoon,Weekend
5614,Toast,15,Sunday,1/29/2017 15:04,Afternoon,Weekend
5614,Chicken Stew,15,Sunday,1/29/2017 15:04,Afternoon,Weekend
5615,Coffee,15,Sunday,1/29/2017 15:25,Afternoon,Weekend
5615,Tea,15,Sunday,1/29/2017 15:25,Afternoon,Weekend
5615,Pastry,15,Sunday,1/29/2017 15:25,Afternoon,Weekend
